data_id,cocktail_img,cocktail_name,recipe,recipe_detail
416,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FEoufebM26Ipn92v5cBCp1SmAD5npdzQQk6S9SJkY%3Ft%3D1447392267000,캔디바,"분류 롱드링크, 식후칵테일/알콜 도수 8도/제조법 블렌딩/글라스 하이볼/주재료 커피리큐르 : 카카오브라운리큐르 : 헤이즐넛리큐르 = 30ml : 20ml : 15ml/부재료 크림 = 30ml/장식 커피빈","/만드는 법/1. 블랜더에 커피리큐르, 카카오브라운리큐르, 헤이즐넛리큐르, 크림을 넣는다.2. 블랜더에 클러쉬드아이스를 넣고 블랜더로 10초간 갈아준다.3. 준비된 글라스에 따라준다."
417,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FlQ7s2kJFYS1bKjkEHTq54XP4v7CpsdUVlYYTjbTk%3Ft%3D1478838447000,캐럴칵테일,알콜 도수 25도/제조법 쉐이킹/글라스 칵테일/주재료 브랜디 : 스위트베르뭇 = 45ml : 20ml,"/만드는 법/1. 얼음을 채운 쉐이커에 브랜디, 스위트베르뭇을  넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다.3. 포도 장식을 한다."
418,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2Fy8BKEtcWNg1STo44VpULebbtC7Ud0gQqtP8ltsjv%3Ft%3D1447392267000,캐럴와인,분류 롱드링크/알콜 도수 22도/제조법 스터링/글라스 하이볼/주재료 스카치위스키 : 아마레또 = 30ml : 15ml/부재료 오렌지주스 = 120ml,"/만드는 법/1. 믹싱글라스에 얼음을 가득 채운다.2. 믹싱글라스에 스카치위스키, 아마레또, 오렌지주스, 오렌지휠슬라이스를 넣는다.3. 바스푼으로 믹싱글라스 벽면을 따라 잘 저어준다.4. 준비된 글라스에 스트레이너로 얼음을 걸러 부어준다.5. 사과슬라이스, 민트 장식을 한다."
419,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2Fr1R8AoWqNe1QmuMuJ4XQE0PtPq9rdtHNiGnc291C%3Ft%3D1447392267000,캐러비안샴페인,분류 식전칵테일/알콜 도수 14도/제조법 빌딩/글라스 샴페인/주재료 럼 : 바나나리큐르 : 샴페인 = 10ml : 10ml : fill/장식 바나나슬라이스,"/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 럼, 바나나리큐르, 샴페인으로 채워준다.3. 바스푼으로 잘 저어준다."
420,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FTnJVzPDbEoDTmxAOhaUwcdUOmS83nt8Q4GJaujk4%3Ft%3D1447392267000,캐러비안로맨스,분류 롱드링크/알콜 도수 24도/제조법 쉐이킹/글라스 하이볼/주재료 럼 : 아마레토 = 45ml : 30ml/부재료 오렌지주스 : 파인애플주스 : 그레나딘시럽 = 45ml : 45ml : 10ml/장식 오렌지슬라이스,"/만드는 법/1. 얼음을 채운 쉐이커에 럼, 아마레토, 오렌지주스, 파인애플주스, 그레나딘시럽을 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
421,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FN3BpSUfmsGC9utnGQuPJLYF1NAq5EHmoqx1jshYs%3Ft%3D1447392267000,캐딜락마가리타,알콜 도수 19도/제조법 쉐이킹/글라스 칵테일/주재료 데킬라 : 그랑마니엘 = 45ml : 30ml/부재료 라임주스 = 20ml/장식 라임슬라이스,"/만드는 법/1. 얼음을 채운 쉐이커에 테킬라, 그랑마니엘, 라임주스, 소금림을 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다.3. 레몬슬라이스 장식을 한다."
422,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FQCDqHNYpg8L9krRsYjX9RsCyen749pa2K9qaAv4Y%3Ft%3D1447392267000,캄파리오렌지,"분류 롱드링크, 식후칵테일/알콜 도수 5도/제조법 빌딩/글라스 하이볼/주재료 캄파리 = 60ml/부재료 오렌지주스 = 90ml/장식 오렌지필","/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 캄파리, 오렌지주스, 큐로 채워준다.3. 바스푼으로 잘 저어준다."
423,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FrhfMAjAaj3OoDVmRph3IiCj0lqK3JTBjhQt3PJy8%3Ft%3D1447392267000,칼립소,"분류 롱드링크, 식후칵테일/알콜 도수 8도/제조법 쉐이킹/글라스 하이볼/주재료 스파이시드럼 : 다크럼 : 복숭아리큐르 = 20ml : 20ml : 20ml/부재료 오렌지주스 : 그레나딘시럽 : 라임주스 : 소다워터 = 60ml : 20ml : 20ml : fill/장식 오렌지웨지","/만드는 법/1. 얼음을 채운 쉐이커에 스파이시드럼, 다크럼, 복숭아리큐르, 오렌지주스, 그레나딘시럽, 라임주스, 소다워터를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다.3. 오렌지트위스트 장식을 한다."
424,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FprPTvra7bXmMzQtvXnVCdJLeovPlOhR52KSvy8Qh%3Ft%3D1447392267000,칼리모쵸,분류 식후칵테일/알콜 도수 5도/제조법 빌딩/글라스 화이트와인/주재료 레드와인 = 90ml/부재료 콜라 = 60ml,"/유래/스페인의 젊은이들 사이에서 저렴한 와인들을 바에서 즐겨 마시는 한 방법 중 하나로 유명하다./만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 레드와인, 콜라로 채워준다.3. 바스푼으로 잘 저어준다.4. 오렌지트위스트, 라스베리 장식을 한다."
425,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FXOXmPlxv5MnuwG0jHyshdB4QWVVkta9Xlzw2cd52%3Ft%3D1447392267000,카프리,분류 식후칵테일/알콜 도수 7도/제조법 쉐이킹/글라스 온더락/주재료 카카오브라운리큐르 : 바나나리큐르 = 25ml : 20ml/부재료 라이트크림 = 20ml/장식 초코파우더,"/만드는 법/1. 얼음을 채운 쉐이커에 카카오브라운리큐르, 바나나리큐르, 라이트크림을 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
426,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FKcFHzpJZLWEn8ihHWk10kQYTeKSOrLe9zfTqJg6D%3Ft%3D1447392267000,카푸치노칵테일,분류 식후칵테일/알콜 도수 8도/제조법 쉐이킹/글라스 칵테일/주재료 커피브랜디 : 보드카 = 30ml : 30ml/부재료 라이트크림 = 30ml,"/만드는 법/1. 얼음을 채운 쉐이커에 커피브랜디, 보드카, 라이트크림을 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다.3. 오렌지트위스트 장식을 한다."
427,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FhJrCz41JPADJMx6zAGXD7cBMuW95NeCadraGQA5R%3Ft%3D1447392267000,카페코드,분류 롱드링크/알콜 도수 21도/제조법 빌딩/글라스 하이볼/주재료 보드카 = 45ml/부재료 크랜베리주스 = 120ml/장식 라임웨지,"/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 보드카, 크랜베리주스로 채워준다.3. 바스푼으로 잘 저어준다."
428,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FrxoEehlNkoABQJLqc4own4bvZzZRjSg8S7XtL1zY%3Ft%3D1447392267000,카페알파인,분류 식후칵테일/알콜 도수 6도/제조법 스터링/글라스 아이리쉬커피/주재료 민트리큐르화이트 = 30ml/부재료 커피 : 휘핑크림 = 180ml : top,"/만드는 법/1. 믹싱글라스에 얼음을 가득 채운다.2. 믹싱글라스에 민트리큐르화이트, 커피, 휘핑크림을 넣는다.3. 바스푼으로 믹싱글라스 벽면을 따라 잘 저어준다.4. 준비된 글라스에 스트레이너로 얼음을 걸러 부어준다.5. 레몬트위스트 장식을 한다."
429,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FxU7vjPR7XLbzSKf1xAkHby7pbaEx9WuP6FGL19P1%3Ft%3D1447392267000,카페로열,알콜 도수 8도/제조법 빌딩/글라스 아이리쉬커피/주재료 브랜디 = 45ml/부재료 아메리카노 : 설탕시럽 : 휘핑크림 = 60ml : 20ml : 45ml/장식 시나몬,"/유래/왕족의 커피라는 의미를 가지고 있으며 나폴레옹이 즐겼다는 설이 있다 ./만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 브랜디, 아메리카노, 설탕시럽, 휘핑크림으로 채워준다.3. 바스푼으로 잘 저어준다."
430,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2F1uQFOc0kU4iDdNo5E8VzztwG9lnQuYrGEAewjXeQ%3Ft%3D1447392267000,카지노칵테일,알콜 도수 13도/제조법 쉐이킹/글라스 칵테일/주재료 진 : 체리리큐르 : 오렌지비터 = 60ml : 10ml : 2dash/부재료 레몬주스 = 20ml/장식 체리,"/만드는 법/1. 얼음을 채운 쉐이커에 진, 체리리큐르, 오렌지비터, 레몬주스를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
431,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FPPfYeYJcwECas9yr8VpeA0QDhva5bejhwKRdYlYC%3Ft%3D1447392267000,카우보이마티니,알콜 도수 9도/제조법 쉐이킹/글라스 칵테일/주재료 진 : 오렌지비터 = 60ml : 2dash/부재료 설탕시럽 : 애플민트잎 = 15ml : 6ml/장식 민트잎,"/만드는 법/1. 얼음을 채운 쉐이커에 진, 오렌지비터, 설탕시럽, 애플민트잎을 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
432,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FqKH8MPwnNbo4gvd3yTkzqMDrHlb3XvPKcGnCNgYf%3Ft%3D1447392267000,카사블랑카,분류 롱드링크/알콜 도수 24도/제조법 블렌딩/글라스 하이볼/주재료 화이트럼 : 코코넛리큐르 = 60ml : 30ml/부재료 파인애플주스 : 코코넛크림 : 그레나딘시럽 = 90ml : 20ml : 15ml/장식 파인애플슬라이스,"/만드는 법/1. 블랜더에 화이트럼, 코코넛리큐르, 파인애플주스, 코코넛크림, 그레나딘시럽, 크러쉬아이스를 넣는다.2. 블랜더에 클러쉬드아이스를 넣고 블랜더로 10초간 갈아준다.3. 준비된 글라스에 따라준다."
433,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FtwQPjeaXS71GpHONKQdyVNXYex9WGJobR6AyLyGR%3Ft%3D1447392267000,카베르넷마티니,"알콜 도수 13도/제조법 쉐이킹/글라스 칵테일/주재료 진 : 드라이베르뭇 : 베네딕틴 : 앙고스트라비터 = 30ml : 15ml : 15ml : 3dash/장식 체리, 마라스치노체리리큐르체리","/만드는 법/1. 얼음을 채운 쉐이커에 진, 드라이베르뭇, 베네딕틴, 앙고스트라비터를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
434,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FYZFHg81LJj5gtB8n0BsTJKIJ4FWOmHtY6sCq23P2%3Ft%3D1447392267000,카봄,"분류 롱드링크, 식후칵테일/알콜 도수 6도/제조법 빌딩/글라스 하이볼/주재료 기네스 : 아이리쉬위스키 : 베일리스 = 250ml : 15ml : 15ml","/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 기네스, 아이리쉬위스키, 베일리스로 채워준다.3. 바스푼으로 잘 저어준다.4. 오렌지슬라이스, 파인애플슬라이스 장식을 한다."
435,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FI3fKKLowpQAIMKnbxktIo9o0td3zq4LbYahvmjwZ%3Ft%3D1447392267000,카를로타,분류 롱드링크/알콜 도수 0도/제조법 스터링/글라스 하이볼/부재료 셀러리주스 : 당근주스 : 석류주스 : 레몬주스 = 40ml : 40ml : 40ml : 10ml,"/만드는 법/1. 믹싱글라스에 얼음을 가득 채운다.2. 믹싱글라스에 셀러리주스, 당근주스, 석류주스, 레몬주스를 넣는다.3. 바스푼으로 믹싱글라스 벽면을 따라 잘 저어준다.4. 준비된 글라스에 스트레이너로 얼음을 걸러 부어준다.5. 오렌지슬라이스 장식을 한다."
436,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FigW6MRwm6nrSaXttm90L0ODwTMhyBKH9D23WisNa%3Ft%3D1447392267000,카디널,알콜 도수 15도/제조법 스터링/글라스 칵테일/주재료 아네호럼 : 체리리큐르 : 화이트큐라소 = 45ml : 20ml : 5ml/부재료 그레나딘시럽 = 5ml/장식 체리,"/만드는 법/1. 믹싱글라스에 얼음을 가득 채운다.2. 믹싱글라스에 아네호럼, 체리리큐르, 화이트큐라소, 그레나딘시럽을 넣는다.3. 바스푼으로 믹싱글라스 벽면을 따라 잘 저어준다.4. 준비된 글라스에 스트레이너로 얼음을 걸러 부어준다."
437,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FWMajf5HHyPXQwLCRwgTCU34cNEoU42kDmLlWPlL8%3Ft%3D1447392267000,치치,분류 롱드링크/알콜 도수 12도/제조법 블렌딩/글라스 하이볼/주재료 보드카 : 코코넛리큐르 = 45ml : 20ml/부재료 파인애플주스 : 레몬주스 = 90ml : 20ml/장식 파인애플,"/유래/하와이에서 만들어진 트로피칼 칵테일로써 순수한, 멋있다는 미국의 속어에서 이름이 유래되었다., 보드카 대신 럼을 베이스로 하면 피냐 콜라다가 된다./만드는 법/1. 블랜더에 보드카, 코코넛리큐르, 파인애플주스, 레몬주스, 크러쉬아이스를 넣는다.2. 블랜더에 클러쉬드아이스를 넣고 블랜더로 10초간 갈아준다.3. 준비된 글라스에 따라준다."
438,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2F5wmJ1LC7N2GM2PP4kD7eK07giljyGJqSoE825cvw%3Ft%3D1447392267000,초콜릿마티니,알콜 도수 17도/제조법 쉐이킹/글라스 칵테일/주재료 카카오화이트리큐르 : 보드카 : 베일리스 = 30ml : 20ml : 20ml/부재료 우유 = 15ml,"/만드는 법/1. 얼음을 채운 쉐이커에 카카오화이트리큐르, 보드카, 베일리스, 우유를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
439,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FygJ7mFLLZ612FI6ZOSDE6WMOEcpf6xd3kRlKOuMX%3Ft%3D1447392267000,체리샴페인,"분류 식전칵테일, 식후칵테일/알콜 도수 7도/제조법 빌딩/글라스 샴페인/주재료 샴페인 = 120ml/부재료 체리브랜디 = 15ml","/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 샴페인, 체리브랜디로 채워준다.3. 바스푼으로 잘 저어준다."
440,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2F3KcThFNCW79zmECGfFWMXZHdLXRP8rpiU9OBdDJo%3Ft%3D1447392267000,참참,분류 식전칵테일/알콜 도수 13도/제조법 빌딩/글라스 샴페인/주재료 샴보드 : 샴페인 = 30ml : fill/장식 라스베리,"/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 샴보드, 샴페인으로 채워준다.3. 바스푼으로 잘 저어준다."
441,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FD0SRI2RtbTWDW39bfDqUrdkDA4iFSbuxYQD19CpX%3Ft%3D1447392267000,차이니스칵테일,알콜 도수 16도/제조법 쉐이킹/글라스 칵테일/주재료 자메이칸다크럼 : 화이트큐라소 : 마라스치노체리리큐르리쿼 : 비터 = 45ml : 10ml : 10ml : 5ml/부재료 그레나딘시럽 = 10ml,"/만드는 법/1. 얼음을 채운 쉐이커에 자메이칸다크럼, 화이트큐라소, 마라스치노체리리큐르리쿼, 비터, 그레나딘시럽을 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다.3. 파인애플 장식을 한다."
442,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FxzgsfZm2MdcxuEYQDRf34y4mBQI0iICVZn2D4J4Y%3Ft%3D1447392267000,차이나화이트,분류 쇼트드링크/알콜 도수 24도/제조법 빌딩/글라스 샷/주재료 보드카 : 베일리스 : 카카오브라운리큐르 = 15ml : 15ml : 15ml,"/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 보드카, 베일리스, 카카오브라운리큐르로 채워준다.3. 바스푼으로 잘 저어준다.4. 체리 장식을 한다."
443,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FY7j1dtDp5wndi8qmLxV2FzFqf5wwE5T47vXQJzc5%3Ft%3D1447392267000,진마티니,분류 식후칵테일/알콜 도수 10도/제조법 스터링/글라스 칵테일/주재료 진 : 드라이베르뭇 = 60ml : 30ml/장식 올리브,"/만드는 법/1. 믹싱글라스에 얼음을 가득 채운다.2. 믹싱글라스에 진, 드라이베르뭇을  넣는다.3. 바스푼으로 믹싱글라스 벽면을 따라 잘 저어준다.4. 준비된 글라스에 스트레이너로 얼음을 걸러 부어준다."
444,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2F7GeHCSPx4USGG7P3GXUszOhJLADQfdbY6d95SjJs%3Ft%3D1447392267000,진리키,"분류 롱드링크, 식후칵테일/알콜 도수 8도/제조법 빌딩/글라스 하이볼/주재료 진 = 60ml/부재료 라임주스 : 소다워터 = 30ml : fill/장식 라임웨지","/유래/워싱턴 로비스트였던 조 리키가 마음에 들어 했한 슈메카즈 레스토랑에서 고안한 칵테일이다./만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 진, 라임주스, 소다워터로 채워준다.3. 바스푼으로 잘 저어준다."
445,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2F2VG8KO5QIS6TIosrfBpZzoyNrBQisBOsaQUVSKH4%3Ft%3D1447392267000,준버그,분류 롱드링크/알콜 도수 22도/제조법 블렌딩/글라스 하이볼/주재료 미도리 : 코코넛럼 : 바나나리큐르 = 30ml : 25ml : 25ml/부재료 레몬주스 : 파인애플주스 = 10ml : 30ml/장식 파인애플슬라이스,"/유래/준벅은 이름 그대로 6월의 'june', 벌레의 'bug'가 합쳐진 이름으로 6월의 초록색 벌레를 떠올리게 하는 TGI에서 만들어진 칵테일이다. 멜론과 코코넛의 달콤함과 향이 무더운 여름의 초록 싱그러움을 표현하며 많은 여성들에게 인기 있는 칵테일로 알려져있다 ./만드는 법/1. 블랜더에 미도리, 코코넛럼, 바나나리큐르, 레몬주스, 파인애플주스, 크러쉬아이스를 넣는다.2. 블랜더에 클러쉬드아이스를 넣고 블랜더로 10초간 갈아준다.3. 준비된 글라스에 따라준다."
446,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FOLxdLyZ10p3T8xqZTkAt5GnlRkD1rUM4g6Y659ac%3Ft%3D1447392267000,주피터칵테일,알콜 도수 17도/제조법 쉐이킹/글라스 칵테일/주재료 진 : 드라이베르뭇 : 바이올렛리큐르 = 45ml : 25ml : 5ml/부재료 오렌지주스 = 10ml/장식 오렌지슬라이스,"/만드는 법/1. 얼음을 채운 쉐이커에 진, 드라이베르뭇, 바이올렛리큐르, 오렌지주스를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
447,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FxTgcpK3Rt6nveqKVUBGwdR179FUExKNwN8rwuOUv%3Ft%3D1447392267000,좀비,"분류 롱드링크/알콜 도수 19도/제조법 블렌딩/글라스 하이볼/주재료 화이트럼 : 다크럼 : 애프리콧브랜디 : 151럼 = 60ml : 30ml : 10ml : 1tsp/부재료 라임주스 : 설탕파우더 : 오렌지주스 : 파인애플 = 20ml : 2tsp : 30ml : 30ml/장식 오렌지슬라이스, 파인애플슬라이스","/만드는 법/1. 블랜더에 화이트럼, 다크럼, 애프리콧브랜디, 151럼, 라임주스, 설탕파우더, 오렌지주스, 파인애 넣는다.2. 블랜더에 클러쉬드아이스를 넣고 블랜더로 10초간 갈아준다.3. 준비된 글라스에 따라준다."
448,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FVmyfhSdHmo4mRpYCVMVBSoGYHCMlwiwHbj94o2ez%3Ft%3D1447392267000,존콜린스,분류 롱드링크/알콜 도수 21도/제조법 빌딩/글라스 하이볼/주재료 버번위스키 = 60ml/부재료 설탕시럽 : 라임주스 : 소다워터 = 15ml : 20ml : fill/장식 레몬슬라이스,"/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 버번위스키, 설탕시럽, 라임주스, 소다워터로 채워준다.3. 바스푼으로 잘 저어준다."
449,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FGwUcD3T8JQ9gg1bfSagqL0CdfXxEWpLKrJOlSJSA%3Ft%3D1447392267000,잭로제,알콜 도수 17도/제조법 쉐이킹/글라스 칵테일/주재료 애플잭 = 60ml/부재료 라임주스 : 그레나딘시럽 = 30ml : 10ml/장식 라임슬라이스,"/만드는 법/1. 얼음을 채운 쉐이커에 애플잭, 라임주스, 그레나딘시럽을 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
450,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2Fpvs2Q3ORobn9mBGv7YaBt9ME3AwxWAwofLc8MvKP%3Ft%3D1447392267000,자자,"분류 롱드링크/알콜 도수 16도/제조법 쉐이킹/글라스 하이볼/주재료 데킬라 = 60ml/부재료 생강시럽 : 애플민트잎 : 소다워터 = 30ml : 6ea : fill/장식 오이슬라이스, 민트","/유래/쿠바의 럼으로 만든 모히토의 영감을 받아 멕시코에서 테킬라로 모히토를 표현한 칵테일이다./만드는 법/1. 얼음을 채운 쉐이커에 테킬라, 생강시럽, 애플민트잎, 소다워터를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
451,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FhiXbxgMY9FdIBTw8ub8OrpLq8GstjFQ8bhYf1gsY%3Ft%3D1447392267000,재스민,알콜 도수 21도/제조법 쉐이킹/글라스 칵테일/주재료 진 : 코인트루 : 캄파리 = 45ml : 30ml : 20ml/부재료 레몬주스 = 15ml/장식 오렌지트위스트,"/만드는 법/1. 얼음을 채운 쉐이커에 진, 코인트루, 캄파리, 레몬주스를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다.3. 오렌지슬라이스 장식을 한다."
452,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FTFwoMhWxeFrn5yY7NCdvxf98yJX2so9LeN4RT5MH%3Ft%3D1447392267000,자메이칸텐스피드,분류 롱드링크/알콜 도수 22도/제조법 쉐이킹/글라스 하이볼/주재료 코코넛럼 : 멜론리큐르 : 바나나리큐르 = 45ml : 20ml : 20ml/부재료 우유 : 파인애플주스 = 30ml : 90ml/장식 멜론슬라이스,"/만드는 법/1. 얼음을 채운 쉐이커에 코코넛럼, 멜론리큐르, 바나나리큐르, 우유, 파인애플주스를 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
453,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FBFvO22HvseNkAcFBgcC6yMTcygSI3AUOaYXiPeOv%3Ft%3D1447392267000,임페리얼피즈,분류 롱드링크/알콜 도수 16도/제조법 빌딩/글라스 하이볼/주재료 블렌디드위스키 = 60ml/부재료 레몬주스 : 설탕파우더 : 소다워터 = 30ml : 2tsp : fill/장식 레몬슬라이스,"/만드는 법/1. 준비된 글라스에 얼음을 가득 채운다.2. 글라스에 블렌디드위스키, 레몬주스, 설탕파우더, 소다워터로 채워준다.3. 바스푼으로 잘 저어준다.4. 파인애플, 레몬슬라이스 장식을 한다."
454,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2F02WJvy7lcPvc2eNrLONc7OIA8fsIWy0ERRRQjwJm%3Ft%3D1447392267000,임페리얼마티니,알콜 도수 19도/제조법 스터링/글라스 칵테일/주재료 진 : 드라이베르뭇 : 마라스치노체리리큐르 : 앙고스트라비터 = 60ml : 30ml : 5ml : 1dash/장식 레몬트위스트,"/만드는 법/1. 믹싱글라스에 얼음을 가득 채운다.2. 믹싱글라스에 진, 드라이베르뭇, 마라스치노체리리큐르, 앙고스트라비터를 넣는다.3. 바스푼으로 믹싱글라스 벽면을 따라 잘 저어준다.4. 준비된 글라스에 스트레이너로 얼음을 걸러 부어준다."
455,https://t1.daumcdn.net/thumb/R0x300/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fencyclop%2Fm66%2FmhAQQ8yq826mruJZnhYEk44R7WqFOuFFiaAt7c4e%3Ft%3D1447392267000,인터내셔널인시던트,알콜 도수 29도/제조법 쉐이킹/글라스 칵테일/주재료 베일리스 : 깔루아 : 보드카 : 아마레토 = 30ml : 20ml : 20ml : 20ml/부재료 헤이즐넛 = 20ml/장식 넛맥,"/만드는 법/1. 얼음을 채운 쉐이커에 베일리스, 깔루아, 보드카, 아마레토, 헤이즐넛을 넣어준다.2. 15회정도 쉐이킹한 후 준비된 글라스에 따른다."
